publishedAt,authorDisplayName,textDisplay,likeCount
2024-08-11T09:26:38Z,@imumiazizah,bisa²nya cerita serem dibikin ngakak terus 😂,0
2024-08-11T09:26:10Z,@_realrmy2928,Aku pernah liat kesurupan masal di sekolahku dulu waktu pramuka<br>Jadi dulu itu kaki aku cidera jadi aku gabisa ikut kegiatan tp nggak boleh pulang duluan jadi aku duduk di pinggir lapangan dibawah pohon gitu sama salah satu anak yg lagi sakit juga<br>Nah tiba2 kita berdua ini kan posisinya agak jauh ya dari anak2 yg ikut pramuka mereka di tengah lapangan gitu lagi kegiatan tiba2 kita berdua denger ada suara kenceng bgt ada yg ketawa aku kira cuma aku yg denger tp tiba2 temen aku yg duduk sebelah aku reflek meluk aku (btw kita sama2 cewe) ternyata dia denger juga abis itu suara ketawanya ilang kita berdua coba buat mikir positif tp ternyata sekitar 2 atau 3 menit kemudian ada yg kesurupan mulai dari satu orang cowo sampe ada 3 atau 4 orang gitu lupa. <br>Awalnya aku ga percaya sama kesurupan tp setelah liat kejadian itu sekarang aku percaya,1
2024-08-11T09:23:14Z,@rotisobex-b6n,"next undang xaviera ka ness yang setuju like biar terkabul hehe<a href=""UCkszU2WH9gy1mb0dV-11UJg/hands-yellow-heart-red""></a>",0
2024-08-11T09:17:19Z,@holabrrr_4452,"Ga paham lagi gie, si sandy lucu bangeeeetttttt :3",0
2024-08-11T09:14:27Z,@tiara6881,sandy seru bgt jir wkwkkwkw,1
2024-08-11T09:13:17Z,@ditaryd1806,Sandy sangat positif thinking ya😅,1
2024-08-11T09:09:35Z,@dyah7822,ngakak pol rekk😭😭,1
2024-08-11T09:07:46Z,@MaiXin__1220,Suara SanKop itu candu banget,0
2024-08-11T09:01:24Z,@ia8701,Aku kira sandy tuh mungil wkwk,0
2024-08-11T08:55:50Z,@padilaromayadewi3558,Seru bgt sih ini... Mistis digabung sama logic... Jadi banyak belajar bahasa2 baru 😅👍👍👍👍👍👍👍👍👍👍,0
2024-08-11T08:51:29Z,@ipolarxp660,"<a href=""https://www.youtube.com/watch?v=COgEJD_Fyec&amp;t=972"">16:12</a> pernah ada video yg jelasin drpd loncat yg gatau timingnya lebih baik berbaring aja di lantai kak nes",0
2024-08-11T08:53:23Z,@ipolarxp660,Video shorts Zack d. Films,0
2024-08-11T08:46:49Z,@aufiya33378,ini gak jdi podcast cerita horor gara² lu sand😂,0
2024-08-11T08:32:24Z,@DESHALOOM_DAILY,Kapan2 ajak Axel kak Nes,0
2024-08-11T08:25:29Z,@jypfelizzymiley,anjrit ganteng bgt co,0
2024-08-11T08:24:50Z,@andininur198,Fans Sandy hadiirrrr,0
2024-08-11T08:15:49Z,@singularityqueen9590,Sandy 😍,0
2024-08-11T08:15:01Z,@AnnisaSeptiani-pw5gq,Sendy ayok buat YouTube 🤗,0
2024-08-11T08:08:28Z,@kyaraindahramadhan7934,waw ada sandy😮,0
2024-08-11T08:07:23Z,@2ia21_mariagoretibaradawa3,Seru bangett kak Nessie sama Sendiiii❤❤❤❤,0
2024-08-11T07:57:55Z,@AkilaSuraniPutri,Akhir nya tayang jugaa😭😭😭,0
2024-08-11T07:56:39Z,@putii22,sama Maxwell kak,1
2024-08-11T07:53:30Z,@ameliatyash,sandyours mana nihhh,2
2024-08-11T07:52:51Z,@nadirasyahmi9642,Wah collab sama sandy dong <br>Suka bangett 💗,4
2024-08-11T07:52:51Z,@chachasenja,Sekolahku pernah kesurupan masal sampe masuk koran dan plot twist nya adalah lokasinya itu tempat favorit aku setiap hari yaitu perpustakan baru dan tempat itu sepi memang tapi aku selalu disana dan kejadiannya itu di luar logika karna setiap ruangan itu selalu ada Perwakilan satu orang yg kesurupan dan itu sangat menyeramkan karna proses belajar ttp berlanjut sampai beberapa jam kemudian udh ga kondusif dan finally sekolah di bubarkan dan bodohnya aku ingat hari selanjutnya adalah hari jumat dan aku kepagian datengnya dan akhirnya aku ngeliat banyak banget bunga² sama ya begitulah dan kapok dateng kebagian lagi😭😭😭,0
2024-08-11T07:47:06Z,@i6hnvm,SANDYOURS NGUMPUL SINIII,2
2024-08-11T07:46:42Z,@ryu662,NEXT UNDANGA KADIT DONG ❤,0
2024-08-11T07:45:49Z,@babycrush6137,"Dulu waktu aku jadi panitia kemah buat kelas 10 di SMA ku malah ada kesurupan masal yang katanya denger² itu gr² adik adik peserta pada mainin hal² yang dilarang ky masuk kelas yang udah lama nggak di pake KBM mainin keris yang buat kegiatan adat sesudah dan sebelum kemah dimulai terus mainin senter waktu malem malem terus bicara kotor.. walaupun kejadiannya menegangkan tapi apapun itu momen waktu SMA pasti selalu di kangenin dan bakal di inget sampai tua, tapi ya pasti berdoa nya jangan sampai terjadi lagi 🤕",0
2024-08-11T07:38:22Z,@ahmadridhani5582,"<a href=""https://www.youtube.com/watch?v=COgEJD_Fyec&amp;t=1620"">27:00</a> FYI KUYANG ITU BKN HANTU SETAUKU, ITU ILMU HITAM YG DIGUNAKAN UNTUK PEREMPUAN AGAR AWET MUDA.",10
2024-08-11T07:24:33Z,@kyuuspark7408,Sandy sekilas mirip banget mukanya kyk lee mujin 😊😊😊,0
2024-08-11T07:13:20Z,@annisarizka2381,If I were sandy gpp gpa 4.5 cukup yg pntg pulang jam 11,0
2024-08-11T07:09:33Z,@sitifatimah-tm3ng,Buset trending 😭😭,0
2024-08-11T07:08:29Z,@Bentashshaathi,"<a href=""https://www.youtube.com/watch?v=COgEJD_Fyec&amp;t=103"">1:43</a> pasti shock banget lah,",1
2024-08-11T07:10:29Z,@Bentashshaathi,"<a href=""https://www.youtube.com/watch?v=COgEJD_Fyec&amp;t=158"">2:38</a> the smile full of meaning",0
2024-08-11T07:07:31Z,@patrickstargh,"Org kerasukan tu random kak wkwk temenku dulu ada yg lgsg jatoh trs teriak2 sambil makanin pasir, sama kayak temennya kak nessie ngaung2 macan",0
2024-08-11T07:06:55Z,@irdamchannela455,Lu ngomongnya lucu bngett Senn😂,0
2024-08-11T07:06:28Z,@WASSAPPENK,nessie ft botieee,0
2024-08-11T07:14:30Z,@graciaaa5499,sorry??????,0
2024-08-11T07:05:29Z,@winterbliss-y5u,"kakkk nes aku jg ada cerita ttg hantu yg jambak rambut di bali😭 beneran sebelum kesurupan tuh rambutnya ditarik2 ke belakang, sama lidahnya juga ditarik sampe melet2.. trus ga lama kemudian melayang &amp; kesurupan selama 4jam an. ini kejadiaannya di salah 1 losmen di bali dan menimpa temenku. oiya aku juga ada di tkp, bikin trauma banget sampe skrg😭",2
2024-08-11T06:59:58Z,@alfanoorafithria5849,SANDY AYO BIKIN CHANNEL YT,2
2024-08-11T06:53:53Z,@bbeorarie,seru banngetttttt 🤩🫶🏻💓,0
2024-08-11T06:52:38Z,@rifkikhoeriyah4822,Kok bisa konten begini kok bikin ngakak😂,0
2024-08-11T06:48:48Z,@skaterboy5251,Kok mau takut nonton ini malah jadi ngakak mulu gara2 si sandy yang terlalu pake logikanya😂😂😂,0
2024-08-11T06:48:22Z,@hydrocoffee_,"Hantu Rara di Universitas Negeri Malang bukan? <br>Soalnya di cerita nya abangnya bilang kalo kerja di FT lalu pindah ke Rektorat, literally FT dan Rektorat itu di UM sampingan",0
2024-08-11T06:46:25Z,@TauGaksih7,"pengen cerita juga di sekolah gue pernah terjadi kesurupan massal woyy katanya kesurupan itu terjadi karna ada pembangunan toilet baru di sekolah kami,itu kejadian gilaa bangat sampe sampe sekolah di liburkan 3 hari. duhh maaf males bgt ngetikk!😢",1
2024-08-11T06:44:50Z,@Krisan-z5g,"Lihat ini, aku jadi mau cerita. Ini kisah pribadi aku, awalnya semua berjalan baik-baik aja, tapi suatu ketika usaha keluarga kami mengalami penurunan yang sampai bangkrut dan saat itu sekeluarga cuma bisa makan nasi putih dan kerupuk.<br><br>Setelah di cari tau, ada seseorang yang menaburkan tanah kuburan di toko dan rumah aku. Kita cek pas itu ada cctv milik toko dan cctv milik tetangga.<br><br>Ayah aku mutah darah, ibu aku mengeluh ginjalnya sakit, setelah ke rumah sakit dan melakukan pengecekkan, gak ada apapun yang jadi penyebab hal di atas, bahkan para medis juga gak bisa menjelaskan kenapa itu terjadi.<br><br>Seminggu kemudian, aku mengalami 7 hari mimpi yang sama. Semua kejadian itu sama persis, hingga pas malam ke 7 semua bertambah parah.<br><br>Santet. Keluarga ku disantet dengan berbagai jenis makhluk astral yang entah dari mana datangnya. Kita semua sudah pasrah saat itu, hingga suatu saat ada seorang ustazah yang mengobati dan membersihkan semua.<br><br>Tapi, itu gak berlangsung lama. Sebab kiriman santet itu masih berlangsung sampai sekarang.",1
2024-08-11T06:40:57Z,@GMSfamilly,"Di sekolah ku sempat kesurupan masal jg dulu. Hampir seminggu kesurupannya dan kita selalu pulang cepat yg bikin seru😂 tp Alhamdulillah nya aku gak pernah kena. Tp kami di kelas nunggu2in orang teriak jadinya, jadi salah satu temenku selalu nanya, ehh kok gak ada orang teriak sih. Kok belum ada yg kesurupan sih. Pengen cepat pulang nih 😅",0
2024-08-11T06:40:38Z,@cadinee_seb,"Sukaa banget sama acara acara yang ngundang anak anak coc, maksudku gini lohh kayak yang di kasih panggung tuh anak anak/orang orang berprestasi bukan orang yang viral karna masalahnya doang",1
2024-08-11T06:37:21Z,@fingergabut,"ITU YANG GEDUNG PERTUNJUKAN di UNY gak sih? 😅 Soalnya aku alumni jurusan tari disana dan pernah ngeliat hal serupa, padahal waktu itu gedung pertunjukan masih dalam tahap pembangunan (belum bagus kayak sekarang) but kata kating itu hal biasa. Okay laaah 😂",0
2024-08-11T06:25:56Z,@sandhy._.lena12,Kuntilanak mesum 🗿,0
2024-08-11T06:22:26Z,@alaiiwah,SANDY SERU BGT ASLII WKWK,1
2024-08-11T06:20:56Z,@nurlikayuniarti9537,"Aku pernah ngalamin digedung tertua kampusku lantai 3, pas sebelum kelas aku dan temenku duduk dikelas masuk duluan. Kejadian horor temenku yg ngeh duluan karna ada bunyi ketok meja semakin mendekat ke kita dan temenku noleh ke aku ternyata aku ngeh juga. Habis itu kita lari dong. Lanjut kelas kan diruangan masuk semua temen”ku kebetulan pelajaran PAI dan si hantu muncul lagi dong malah geser” mouse dilaptop dosenku. Rill banget padahal dosenku lagi jelasin jauh didepan ngga dibagian laptop habis itu kita langsung doa bersama dan semua korden dibuka karena kata dosenku ruangannya emang terlalu lembab jadi hantunya emang beneran ada😢",1
2024-08-11T06:19:03Z,@Dyyput.,Jd keinget cerita dosen gaib ka 😂,0
2024-08-11T06:19:00Z,@anyalyubiv4439,Kak ness bahas konspirasi sama Naufal CoC kak!!,0
2024-08-11T06:18:08Z,@Richiekocakgaming,Ibu saya kadang kadang kesurupan,0
2024-08-11T06:16:50Z,@tutialwiyah5544,"Jadi inget kejadian horor waktu kuliah, dan kebetulan kita tinggal di asrama (asramanya jadul banget btw) waktu itu diisi cuma sama 2 angkatan aja makanya banyak kamar kosong. Karena kita masih tingkat 1, jadi kamar kita di lantai 2. Kebetulan hari itu kebagian piket asrama di hari Sabtu saat mayoritas penghuni asrama pada pulang ke rumah masing2. <br>Jadi kerjaan kita yg piket itu keliling kamar buat ngedata mahasiswa yang gak pulang ke rumah. Selesai piket sekitar jam 21.30 kita berdua balik ke kamar kita dan emang janjian mau nginep di kamar kakak tingkat di lantai 1 (karena kebetulan dikamar atas cuma tinggal kita berdua sama ada 2 temen yg gak pulang). Baru aja rebahan ngelurusin badan, tiba2 ada suara cewe nangis jelas banget. Dan akhirnya aku panggil temenku &quot;lu denger gak&quot; iya denger kata dia, yaudah aku langsung ajak temenku buat buru2 turun ke bawah😂 karena asrama kita asrama tua, emang banyak banget kejadian2 yg diluar nalar sih. Apalagi pas awal2 masuk. Pas naik tingkat 2 asrama mulai di renov, jadi gak secreepy waktu aku masih jadi tingkat 1 😅",0
2024-08-11T06:14:03Z,@alsasalsabilabalqis,Seru banget,0
2024-08-11T06:13:09Z,@chachadork1614,"Iya si, q selama kerja di singapore selama 10 tahun dengerin podcast indo horor jam berapa pun berani tanpa ada rasa takut sedikitpun😂, giliran balik ke Indonesia dengerin horor paling lambat jam 5 sore😅",4
2024-08-11T06:10:07Z,@user-gp7ls1gk1y,"Tapi kak.. Kuyang itu bukan hantu, bukan jelmaan jin juga.. yang bisa berubah ubah dari satu entetitas.. kuyang itu manusia yang punya satu ajian tertentu, yang dimana kalau mau cari mangsa harus berubah jadi kuyang..",0
2024-08-11T05:59:25Z,@SheerynLarenggam,haii nes Hai san,0
2024-08-11T05:56:04Z,@MuhammadIrfan-qt7wv,"Kesurupan masal pernah terjadi di sekolah gue, bahkan sampe guru BK gua juga kena. Akhirnya karena udah ga kondusif sekolah gue akhirnya disuruh pulang lebih awal.",5
2024-08-11T05:52:52Z,@ochuhouse,"Kak.. bahas ikn dong,",0
2024-08-11T05:46:37Z,@niken6684,Kesini gara2 ada sandy,0
2024-08-11T05:45:04Z,@annisanurfatimah8202,"Dulu pernah pas kuliah waktu kelas bahasa pas siang hari, tiba-tiba ada yang mau masuk ke kelas kayak udah mau buka ganggang pintu tapi gajadi padhal udah di persilahkan, tapi pas di liat ke luar ternyata ngga ada siapa-siapa😭",1
2024-08-11T05:44:33Z,@pomas_official,"👻 Kisah Seram di Kampus! Dengerin cerita horor dari kampus bikin merinding banget! 😱 Kalian ada yang pernah ngalamin kejadian mistis di kampus juga? Share dong pengalaman kalian, siapa tahu seramnya bisa nambah-nambah adrenalin kita! 🎃 <a href=""http://www.youtube.com/results?search_query=%23kampushoror"">#KampusHoror</a>",1
2024-08-11T05:43:06Z,@zahrotulwahida4689,Dftcfu❤ioooppbhup😂ionnj🎉ionnn😢jopm😅jim😊kkom,0
2024-08-11T05:42:55Z,@Fikarblackproject,"gpa 5  pasti skepstis, atau percaya menghargai wkwkw",0
2024-08-11T05:42:07Z,@zahrotulwahida4689,Ijdnomhukhimko<br>😮,0
2024-08-11T05:39:09Z,@niachim_,"bikin akun YouTube dongg Sandy .. biar nanti bikin vlog di NUS kamu upload di YouTube, tapi jangan dijadiin ini tekanan kamu buat terus&quot;an up yaa, kamu bikin vlog pas kamu bisa atau senggang aja, jangan sampai ini menganggu ke pelajaran kamuu, semangat ❤",3
2024-08-11T05:37:55Z,@favianumar8906,"Ngomong soal Kunti laki itu ada kak nes pernah ada ibu&quot;didaerah perum aku di Bekasi dia pernah didatengin dan emng Kunti cowo didaerah Bekasi itu udah biasa terdengar,jadi si ibu&quot;itu dia buka seluruh pakaiannya biar sikunti cowo itu pergi",0
2024-08-11T05:36:49Z,@litacahya2102,Ending fairy nya sandy mirip om om exo 😂,0
2024-08-11T05:34:12Z,@nurulistiani3258,Plisss Sandy buat akun YouTube,0
2024-08-11T05:34:05Z,@nerissaerviana288,Shandy msh star struck fix di video ini wkwkwk😂❤,0
2024-08-11T05:30:18Z,@nurkaromatussufiati7102,"cerita pertama mirip kisah gw dulu pas SMA kls 10, waktu itu anak² di kls udh duduk semua dan lgi bincang² satu sm lain selagi nunggu guru. di tengah waktu ngobrol tiba² out of nowhere ada suara cewek nangis dong, seketika semua anak lngsung diem dan sling pandang satu sm lain, untuk seperkian detik semua anak lngsung teriak berhamburan keluar kelas dan ada satu anak cewek yg emang bisa ngeliat dan sering kesurupan pas itu dia lngsung kesurupan heboh lah satu sekolah",1
2024-08-11T05:26:05Z,@diannadiafitriyani819,"Usah trending 4 nih, yukk gass lagi",1
2024-08-11T05:23:29Z,@erakusumawati4178,"Siapapun tolong ajak Sandy penelusuran 😭🤣 pengen banget liat dia ngobrol sama setan, keknya bisa lebih akrab gitu wkwkwk..😭🤏 biar sekalian diwawancarai hantu&quot;nya",3
2024-08-11T05:22:23Z,@raizer3321,Harusnya dikirim tuh fotonya,0
2024-08-11T05:20:01Z,@ghabrielsagala1790,"kak nessie kurang ajarr, lucuu bangettt ama sandyyyyy cara ka nessy respon sandy is one of the best thing 🤣🤣",2
2024-08-11T05:10:20Z,@soleha2265,Siapa yg di kampus sampai jam 11 malam ngerjain tugas sampai di usir satpam karna kampus nya udh harus tutup kecuali yg berkepentingan wkwkwkkw☝🏻😭,0
2024-08-11T05:09:29Z,@sarsas100,Sandy lucu banget woiii 😂😂😂,0
2024-08-11T04:59:54Z,@gracewang1805,"Ganygka sandy kesini durasinya 40mins pulaa kalo bkn dia sih gw auto sekip dluan...<br>Kok gw cocok mulu sih am blio dr suka kpop trus sk ntn yg kasus&quot; horor nerror, gokil seumur dy gee tau jg ya!!!<br>tmn ka Ness the riil aing maung😂<br>Sandy core masook sssh endfairy XD<br>Stuzuu no pic = hoax pdhl kan bs bgt ya dkirim jg ckck<br>Benerr hantu indo tu sgt kriyatip variasi sungguh beragam wkakak<br>Brtau ada kuntilaki, trus ko rada pervert ya jatonya😂😂😂",1
2024-08-11T04:51:39Z,@ai.diaa_03,"Di sekolah sma ku sering bgtt kesurupan massal setiap ada pohon yg ditebang pas mau bangun bangunan baru, ngeri tp seruu liatnya walau kasian sih sbnrnya sm yg kesurupan😅",0
2024-08-11T04:51:55Z,@ai.diaa_03,Auto pulang awal dah tuh,0
2024-08-11T04:51:37Z,@Chyilee23,Capek banget sih sandy 😭😭🤣🤣,0
2024-08-11T04:49:44Z,@lokisonsofodin,Wah gila langsung trending🎉,0
2024-08-11T05:02:14Z,@royalT-ara,trending  berapa?,0
2024-08-11T04:49:35Z,@lestavicky9556,Sandddyyyy❤❤❤,0
2024-08-11T04:49:08Z,@NurAisyah-wi3cz,"Gua pernah lembur di hari sabtu, cuma berdua doang karna emang deadline bgt wkwkwkwwk. Bener2 kaya uji nyali, di ganggunya bener2 gak wajar bgt cok tapi dibanding setan, lebih serem bos gue dan lebih serem ekonomi gue sih. Kalo udah ganggu banget ya lebih ngamuk gue &quot;berisik lo anjenk, kalo gak bantuin diem deh sialan&quot; and gilaknya its work 😂😂😂",1
2024-08-11T04:47:20Z,@yueawatef3597,JADI GAK SEREM 😭😭😭😭,0
2024-08-11T04:36:07Z,@ErniNurIntan,Sand ini channel horor lo,0
2024-08-11T04:34:27Z,@akukamusatu8947,"Sandy coc ruang guru kocak sekali, kunti laki ceunah🤣",0
2024-08-11T04:32:19Z,@user-op2qk8or7g,"Aku pernah nih ka ngalamin kaya di part dalam lift, 2023 di surabaya di ruko deket pakuwon kebetulan di ruko itu ada liftnya 4 lantai, ceritanya jam 2 malam aku lagi santai di lantai 1 aku turun pakai lift itu jam 12an malam aman aman aja tapi ketika udah jam 2 tiba tiba lift turun sendiri dari lantai 4 ke lantai 1 dan terbuka tapi ga ada siapa siapa dan terus liftnya ketutup lagi dan naik ke lantai 4. Sumpah ini aku ngefreeze sampe adzan subuh baru bisa gerak dan di tegur team aku.",1
2024-08-11T04:29:53Z,@chalisthaharis,Sandy cute bgt hhhh,0
2024-08-11T04:29:18Z,@Ica_caineeee,Kamu dah tau ya??? Iya udah punten mau pulang😭😭😭😭😭,0
2024-08-11T04:28:32Z,@zaramuriza4021,"Kak ness, aku juga punya pengalaman di kampus, waktu itu udah jam 6 sore, kelas terakhir di gedung kuliah umum, aku dan temenku orang terakhir yang keluar dari gedung itu.<br>Pas udah di parkiran, aku baru sadar kunci motor tinggal di lantai 2, akhirnya aku ajak temenku naik ke atas buat ambil kunci lagi, pas di kelas aku dan temenku kageeeeet bgt soalnya semua kursi dan meja di dalam kelas itu udah ditumpuk bentuk piramida, padahal itu waktunya singkat bgt antara aku turun dan balik lagi ke atas, jadi gk mungkin bentukannya bisa begitu, lagian siapasih yg iseng bgt numpukin kursi dan meja begitu, dan kalau misalpun itu kerjaan manusia pasti berisik gak sih pas mindah mindahin meja dan kursi ke tengah di tumpukin gitu? ini gak ada bunyi berisik apapun loo kak 😭.<br>DAN YANG PALING KAGETNYA KUNCI MOTORKU BUKAN LAGI DI MEJAKU, TP DI MEJA DOSENKU YANG GAK IKUT DITUMPUK 😭",0
2024-08-11T04:27:22Z,@wahyunimiftanurjanah6737,Hay kak nesi aku juga punya cerita tpi ini cuma pendek aja si cerita nya .<br>Aku pernahh lagi vidcall kan itu posisi nya emg mlm tpi gk terlalu malam sih .<br>Aku sempet pap pas vidcall itu pas pagi nya aku liat ternyata d belakang aku ad penampakan <br>Ntr aku kirim d dm ig ya kak penampakan nya karna aku masih simpej sampej sekrng,0
2024-08-11T04:27:54Z,@wahyunimiftanurjanah6737,Gak serem kok karna menurut aku penampakan nya setan nya ganteng idung nya mancung .,0
2024-08-11T04:27:01Z,@indahhandini9824,Fans axel hadir,0
2024-08-11T04:25:33Z,@kuniizzatalmillatijiang2840,Kuntilanak cowok namanya kuntilanang...,0
2024-08-11T04:22:35Z,@yesikafitriani7111,Sandy coba penelusuran bareng kak Sara Wijayanto 😊,0
2024-08-11T04:17:45Z,@vaniaherdiyanti9172,Kak nes bahas an se-young,0
2024-08-11T04:15:28Z,@mawarberdarah3066,seunur hidup baru denger kunti cowok. mas mas ini kocak juga😂,0
2024-08-11T04:10:10Z,@ivonyrosaaprilia334,ugh❤,0
2024-08-11T04:08:49Z,@kisekizizi3771,Baru tau awak ada yang namanya kuntillaki😂😂😂😂😂 baru denger sumpah🤣🤣🤣🤣🤣,0
2024-08-11T04:08:08Z,@mr.lala_5712,"Sannn, collab sama teh risa (jurnal risa) gak siiihhh😂 dibukain mata batinnya bentar",0
2024-08-11T04:05:29Z,@syifadynti9732,"Di perusahaan tepat kerja ku baru aja ngalamin kesurupan masal, kata senior ku emang setiap tahun terjadi 1kali mungkin, ada satu karyawan yg emnag bisa liat/merasakan mungkin jd suka tiba tiba pingsan, waktu kejadian awal nya satu org di Bawa lah keluar ruang an kerja di lanjut sama karyawan yg bisa tadi, dan lanjut terus ke yg lain tiap org yg kesurupan udh lewat dri pintu ruang an wkwk berasa masuk ke dalam film horror krn cuma beberapa menit/detik itu pasti ada yg teriak lagi, trs aku mikir &quot;ini bisa terjadi kesurupan banyak itu apa krn setan nya banyak atau gimana?&quot; dan aku menyimpulkan &quot;oh emng banyak kali ya, soalnya org yg kedua (yg bisa liat) sampe pingsan juga krn saking kuat nya energi mereka&quot; HAHAHAHA ngide bgtttt🤣<br>Tapi pas aku tanya temen ku yg kesurupan juga soal awal mulu tiba tiba g sadar itu apa yg di lihat, emang liat sosok nya atau gimana?, Katanya &quot;engga liat cuma semacam perasaan beda, trs ya tiba tiba g bisa ngendaliin diri aja&quot; ini tuh krn terlalu kaget dan cemas berlebihan jdi diri kita tuh mudah di kuasai mereka, mksd nya mereka tuh beneran ada dan masuk ke diri manusia? Itu pertanyaan yg sering aku tanya tanya tiap liat org kesurupan😂😂",1
